file,line,kind,literal,context
paper1/CLAIMS.md,81,relpath_local,code/recompute_policy_200seed.py,"| ced409d | and a -cost RF retrained on _s(F_t^s- B_s) labels lie on the frontier between Fixed L and the oracle: on test, the deployed selector reaches F1 0.909 at 0.251 Msym/fram"
paper1/CLAIMS.md,81,relpath_local,results/p2_deploy/replay_summary.csv,"| ced409d | and a -cost RF retrained on _s(F_t^s- B_s) labels lie on the frontier between Fixed L and the oracle: on test, the deployed selector reaches F1 0.909 at 0.251 Msym/fram"
paper1/CLAIMS.md,82,relpath_other,easy/hard,| c21021c | Averaged over all channels the CA-TOSG-over-Fixed-L gain is small and rises with difficulty (-0.004/+0.024 easy/hard on test); but under a reliable channel (determinist
paper1/CLAIMS.md,85,relpath_local,results/policy/threshold_vs_rf.csv,"| cc8a819 | Dropping the range, density, or object-count cue groups changes F1 by <0.001; the channel-averaged payloads are in Table [ref] (RF 0.251 versus the =8.5 threshold's 0.3"
paper1/CLAIMS.md,85,relpath_local,code/recompute_policy_200seed.py,"| cc8a819 | Dropping the range, density, or object-count cue groups changes F1 by <0.001; the channel-averaged payloads are in Table [ref] (RF 0.251 versus the =8.5 threshold's 0.3"
paper1/CLAIMS.md,85,relpath_local,results/p2_deploy/replay_summary.csv,"| cc8a819 | Dropping the range, density, or object-count cue groups changes F1 by <0.001; the channel-averaged payloads are in Table [ref] (RF 0.251 versus the =8.5 threshold's 0.3"
paper1/CLAIMS.md,98,relpath_other,P1/P1,| cba79b4 | This is a solid feature-level result---above the ImportanceMapJSCC reference of 0.801 / 0.688 (learned importance-map identity ceiling)---but it is neither the stronges
paper1/CLAIMS.md,99,relpath_other,km/h,"| ca250e3 | Under AWGN the selector tolerates SNR-estimation noise up to ≈ 1 dB with ≤ 0.0003 F1 loss; under a Jakes model at 60 km/h the SNR estimate decorrelates within 10 ms, co"
paper1/CLAIMS.md,100,relpath_other,AWGN/Rayleigh,| ca2f1c7 | The framework also spans the full fading-severity range: replacing the AWGN/Rayleigh limits with Rician fading moves the feature-activation knee smoothly between them a
paper1/CLAIMS.md,101,relpath_local,results/p2_latency/latency_frozen.csv,"| c281123 | Finally, the deployed Random Forest runs in 52.8 ± 5.7 ms per frame (P95=59.1 ms) on a single CPU core---within the 100 ms budget of a 10 Hz LiDAR cycle---and a decisio"
paper1/CLAIMS.md,101,relpath_local,code/rf_latency_benchmark.py,"| c281123 | Finally, the deployed Random Forest runs in 52.8 ± 5.7 ms per frame (P95=59.1 ms) on a single CPU core---within the 100 ms budget of a 10 Hz LiDAR cycle---and a decisio"
paper1/CLAIMS.md,101,bare_filename,main.tex,"| c281123 | Finally, the deployed Random Forest runs in 52.8 ± 5.7 ms per frame (P95=59.1 ms) on a single CPU core---within the 100 ms budget of a 10 Hz LiDAR cycle---and a decisio"
paper1/CLAIMS.md,103,relpath_local,results/p2_latency/latency_frozen.csv,"| cc99de6 | It runs in 52.8 ± 5.7 ms (P95 = 59.1 ms) per frame on a single CPU core, within the 100 ms budget of a 10 Hz LiDAR cycle, and a decision tree or logistic-regression sel"
paper1/CLAIMS.md,103,relpath_local,code/rf_latency_benchmark.py,"| cc99de6 | It runs in 52.8 ± 5.7 ms (P95 = 59.1 ms) per frame on a single CPU core, within the 100 ms budget of a 10 Hz LiDAR cycle, and a decision tree or logistic-regression sel"
paper1/CLAIMS.md,103,bare_filename,main.tex,"| cc99de6 | It runs in 52.8 ± 5.7 ms (P95 = 59.1 ms) per frame on a single CPU core, within the 100 ms budget of a 10 Hz LiDAR cycle, and a decision tree or logistic-regression sel"
paper1/CLAIMS.md,104,relpath_local,results/true_e2e_global_culver.csv,"| c931029 | Second, channel-aware semantic granularity selection recovers the feature-level detection gain only when the channel and task state justify it: when the channel can car"
paper1/CLAIMS.md,104,relpath_local,code/true_e2e_global.py,"| c931029 | Second, channel-aware semantic granularity selection recovers the feature-level detection gain only when the channel and task state justify it: when the channel can car"
paper1/CLAIMS.md,104,relpath_local,results/p2_deploy/true_e2e_ap.csv,"| c931029 | Second, channel-aware semantic granularity selection recovers the feature-level detection gain only when the channel and task state justify it: when the channel can car"
paper1/CLAIMS.md,107,relpath_local,paper/main.tex,"_Total: 97 number-bearing claims from `paper/main.tex`. Evidence: 27 filled / 70 pending (P2–P4); 27 preserved, 0 flagged STALE (numbers changed) this re-run._"
paper1/PROTOCOL.md,6,relpath_other,rate/modulation,the rate/modulation chain and cited to its generator. Reported results live in `results/` and
paper1/PROTOCOL.md,6,relpath_local,results/,the rate/modulation chain and cited to its generator. Reported results live in `results/` and
paper1/PROTOCOL.md,7,bare_filename,CLAIMS.md,are indexed by `CLAIMS.md`.
paper1/PROTOCOL.md,10,relpath_other,training/eval,the selection rules are specified here and nowhere else. If a generator (training/eval script)
paper1/PROTOCOL.md,14,relpath_local,code/payload_audit.py,"`code/payload_audit.py`, which re-derives them from first principles and bit-compares against"
paper1/PROTOCOL.md,15,bare_filename,main.tex,"`main.tex`); a citation is a pointer to a derivation, not a delegation of authority."
paper1/PROTOCOL.md,22,relpath_local,code/p2_dataprep/check_leakage.py,"breach, not a judgement call, and `code/p2_dataprep/check_leakage.py` is the resident gate that"
paper1/PROTOCOL.md,34,relpath_other,test/Culver,"produced on test/Culver may have been used to pick a knob. If a knob was picked, it was picked"
paper1/PROTOCOL.md,38,relpath_other,test/Culver,to held-out test/Culver without that note.
paper1/PROTOCOL.md,47,relpath_local,opv2v_data_dumping/,"(`opv2v_data_dumping/<split>/<scene>/`). All frames of a scene, and later all of its channel"
paper1/PROTOCOL.md,57,relpath_other,112/157/135/202/64/48/57/459/746,"*OPV2V validate has 9 scenes* (frame counts 112/157/135/202/64/48/57/459/746 = 1980, sorted"
paper1/PROTOCOL.md,58,relpath_local,code/p2_dataprep/_scene_map.py,"scene-dir order; reconstructed by `code/p2_dataprep/_scene_map.py`, asserted to sum to the dataset"
paper1/PROTOCOL.md,60,bare_filename,check_leakage.py,cross-checked by `check_leakage.py` against an independent loader-order scene manifest
paper1/PROTOCOL.md,61,bare_filename,export_scene_manifest.py,"(`export_scene_manifest.py`, a different code path)). Model/hyper-parameter and λ"
paper1/PROTOCOL.md,61,relpath_other,Model/hyper-parameter,"(`export_scene_manifest.py`, a different code path)). Model/hyper-parameter and λ"
paper1/PROTOCOL.md,62,relpath_other,70/30,selection use **scene-level 9-fold LOSO** over these 9 scenes rather than a single 70/30 dev split
paper1/PROTOCOL.md,68,relpath_other,Es/N0,"- **SNR grid:** {0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20} dB (11 points), read as Es/N0, identical"
paper1/PROTOCOL.md,69,relpath_local,code/true_e2e_global.py,axis to the BLER table and to `code/true_e2e_global.py`.
paper1/PROTOCOL.md,72,relpath_local,code/p2_dataprep/expand_grid_clean.py,"(uniform over grid cells), built by `code/p2_dataprep/expand_grid_clean.py`. This is a dense, deterministic"
paper1/PROTOCOL.md,73,bare_filename,_v3.csv,"expansion — NOT the per-frame single random draw frozen into `dataset_*_v3.csv`, and NOT the"
paper1/PROTOCOL.md,75,relpath_other,rate-1/2,"- **BLER source:** Sionna 5G-LDPC (k=500, n=1000) rate-1/2 + 16/256-QAM frame-level table"
paper1/PROTOCOL.md,75,relpath_other,16/256-QAM,"- **BLER source:** Sionna 5G-LDPC (k=500, n=1000) rate-1/2 + 16/256-QAM frame-level table"
paper1/PROTOCOL.md,76,relpath_local,results/bler_sionna/bler_sionna.csv,`results/bler_sionna/bler_sionna.csv` (`bler_frame` column). Rayleigh frame BLER = 1 across
paper1/PROTOCOL.md,80,bare_filename,FROZEN_MANIFEST.json,**P2-B new deployment script (to be built)** reading only `FROZEN_MANIFEST.json` (the legacy
paper1/PROTOCOL.md,81,bare_filename,recompute_policy_200seed.py,`recompute_policy_200seed.py` is fused off). The two distributions must not be conflated.
paper1/PROTOCOL.md,87,relpath_other,n/a,| **E** | ego-only (no message) | B_E = 0 | n/a (always delivered) | by definition |
paper1/PROTOCOL.md,88,relpath_local,code/payload_audit.py,"| **L** | object-level message | B_L = 0.024 Msym | BLER_L = 0 (mainline: assumed reliably delivered) | `code/payload_audit.py` link (0.024 Mbit info, rate-1/2 QPSK ≈1 b/ch-use) |"
paper1/PROTOCOL.md,88,relpath_other,rate-1/2,"| **L** | object-level message | B_L = 0.024 Msym | BLER_L = 0 (mainline: assumed reliably delivered) | `code/payload_audit.py` link (0.024 Mbit info, rate-1/2 QPSK ≈1 b/ch-use) |"
paper1/PROTOCOL.md,88,relpath_other,b/ch-use,"| **L** | object-level message | B_L = 0.024 Msym | BLER_L = 0 (mainline: assumed reliably delivered) | `code/payload_audit.py` link (0.024 Mbit info, rate-1/2 QPSK ≈1 b/ch-use) |"
paper1/PROTOCOL.md,89,relpath_local,code/payload_audit.py,"| **F** | feature-level message | B_F = 0.99 Msym | BLER_F(SNR, channel) from the Sionna table | `code/payload_audit.py` link (1.98 Mbit info → /0.5 LDPC → 3.96 Mbit → /4 for 16-QA"
paper1/PROTOCOL.md,91,relpath_other,rate-1/2,- **Main experiment transports F with rate-1/2 LDPC + 16-QAM.**
paper1/PROTOCOL.md,97,bare_filename,make_dataset.py,"information; masking, not preference — same semantics as `make_dataset.py`, Change-log R2). The"
paper1/PROTOCOL.md,99,relpath_other,E/L,"LABEL argmax is masked. E is a first-class action, so E/L still win naturally where F is feasible"
paper1/PROTOCOL.md,110,relpath_other,Msym/frame,"- **B_max ∈ {0.10, 0.20, 0.30} Msym/frame** — the operating budgets swept for the constrained"
paper1/PROTOCOL.md,115,relpath_other,channel-uses/s,- **Intended derivation:** available channel-uses/s ÷ LiDAR frame rate (802.11bd parameters).
paper1/PROTOCOL.md,119,relpath_local,analysis_tools/build_bler_sionna_ofdm.py,"BLER model* (`analysis_tools/build_bler_sionna_ofdm.py`: N_FFT=64, N_SC=52 data subcarriers,"
paper1/PROTOCOL.md,120,relpath_other,channel-uses/s,"Δf=156.25 kHz); it commits **no** channel-uses/s → per-frame-symbol-budget mapping, and none is"
paper1/PROTOCOL.md,123,relpath_other,Msym/frame,three B_max values are therefore **prespecified operating points (in Msym/frame) on the
paper1/PROTOCOL.md,126,relpath_other,Mbit/s,Mbit/s link rate.
paper1/PROTOCOL.md,131,bare_filename,main.tex,"Lagrange multiplier λ ≥ 0 (`main.tex` Eq. around L204). For **each** budget B_max ∈ {0.10, 0.20, 0.30}"
paper1/PROTOCOL.md,133,bare_filename,FROZEN_MANIFEST.json,R5) — because λ\*(B_max) differs; all three model hashes are recorded in `FROZEN_MANIFEST.json`.
paper1/PROTOCOL.md,135,relpath_local,code/p2_dataprep/train_p2_loso.py,**Candidate set — SINGLE SOURCE OF TRUTH.** `code/p2_dataprep/train_p2_loso.py` **parses the JSON
paper1/PROTOCOL.md,168,relpath_local,results/p2_dataprep/validate_loso_folds.csv,"is written to `results/p2_dataprep/validate_loso_folds.csv`, so both aggregates below are recomputable"
paper1/PROTOCOL.md,171,bare_filename,validate_loso_folds.csv,**Aggregations (Change-log R7).** All from `validate_loso_folds.csv`:
paper1/PROTOCOL.md,182,relpath_local,results/p2_dataprep/candidate_walk_B0XX.csv,candidate index; (3) write this order to `results/p2_dataprep/candidate_walk_B0XX.csv` **before any
paper1/PROTOCOL.md,195,bare_filename,FROZEN_MANIFEST.json,**Manifest (R7).** Only when **all three** budgets pass the walk is `FROZEN_MANIFEST.json` written.
paper1/PROTOCOL.md,198,relpath_other,grid/cue,"alongside the three model sha256, the **folds CSV sha256** and grid/cue input hashes, the candidate"
paper1/PROTOCOL.md,200,relpath_other,python/sklearn/numpy/pandas,"(python/sklearn/numpy/pandas), and the timestamp. Nothing after may look at test/Culver labels."
paper1/PROTOCOL.md,200,relpath_other,test/Culver,"(python/sklearn/numpy/pandas), and the timestamp. Nothing after may look at test/Culver labels."
paper1/PROTOCOL.md,207,relpath_local,code/p2_dataprep/check_leakage.py,`code/p2_dataprep/check_leakage.py` asserts: (1) every budget's `frozen_validate_payload ≤ B_max`;
paper1/PROTOCOL.md,210,relpath_other,catosg-frozen-manifest/1,`schema` is exactly `catosg-frozen-manifest/1`; (6) `candidate_block_md5` equals the md5 of the current
paper1/PROTOCOL.md,211,bare_filename,validate_loso_folds.csv,PROTOCOL `CATOSG-CANDIDATES` block; (7) `validate_loso_folds.csv` has exactly 112 × 9 = 1008 rows.
paper1/PROTOCOL.md,218,relpath_other,test/Culver,**Apply to test/Culver (P2 submit-B).** Evaluate the three frozen selectors at their frozen λ\*/τ\*
paper1/PROTOCOL.md,219,bare_filename,FROZEN_MANIFEST.json,"on test and Culver **once**, reading only `FROZEN_MANIFEST.json`, with no re-tuning."
paper1/PROTOCOL.md,224,bare_filename,main.tex,description embedded elsewhere (README / REPRODUCE / PROVENANCE / handoff notes / main.tex prose);
paper1/PROTOCOL.md,226,bare_filename,PROTOCOL.md,"PROTOCOL.md"". All revisions are pre-registered in the **Change-log** at the foot of this file, each"
paper1/PROTOCOL.md,236,bare_filename,CLAIMS.md,source CSV + generator (CLAIMS.md rows closed); no v1/v2/v3/_old/_bak naming survives in the
paper1/PROTOCOL.md,236,relpath_other,v1/v2/v3/_old/_bak,source CSV + generator (CLAIMS.md rows closed); no v1/v2/v3/_old/_bak naming survives in the
paper1/PROTOCOL.md,237,bare_filename,main.tex,pipeline or in main.tex/results (P2 submit-D assertion); `FROZEN_MANIFEST.json` exists and its
paper1/PROTOCOL.md,237,bare_filename,FROZEN_MANIFEST.json,pipeline or in main.tex/results (P2 submit-D assertion); `FROZEN_MANIFEST.json` exists and its
paper1/PROTOCOL.md,238,relpath_local,code/payload_audit.py,md5s match the data actually used; payload chain still bit-audits (`code/payload_audit.py`).
paper1/PROTOCOL.md,239,relpath_other,oracle/selector,"- **Rayleigh:** BLER_F ≈ 1 so F ≈ ego, but the oracle/selector should still show **both E and L**"
paper1/PROTOCOL.md,241,relpath_other,E/L-dominated,- **AWGN low SNR:** the mix is **E/L-dominated** (F mostly infeasible or beaten).
paper1/PROTOCOL.md,247,bare_filename,FROZEN_MANIFEST.json,`FROZEN_MANIFEST.json`; no per-split refit anywhere.
paper1/PROTOCOL.md,260,relpath_other,P2/P5,"analysis**, pre-registered here before P2/P5 recomputation (see the leakage history):"
paper1/PROTOCOL.md,265,relpath_other,fit/evaluated,"- The JSCC selector is fit/evaluated by **k-fold in-distribution** on the same split, explicitly"
paper1/PROTOCOL.md,267,relpath_other,P1/P1,- Any JSCC edge value whose source was deleted in the P1/P1.5 cleanup is **evidence-orphaned** in
